id_athlete,last_name,first_name,id_team,team_name
4693203.0,JENSON,Jessika,92538,United States
4693252.0,WIERER,Dorothea,92341,Italy
4693288.0,ALEJANDRO,Eric,92292,Puerto Rico
4693319.0,SHEMBEREV,Maksym,93376,Azerbaijan
4693320.0,DEAN,Roderick Genki,91841,Japan
4693340.0,ASSAD,Man,93291,Syria
4693364.0,JIN,Boyang,94075,China
4693387.0,SATO,Ayano,93591,Japan
4693607.0,DUNCAN,David,91843,Canada
4693693.0,TAYAMA,Hirokatsu,91775,Japan
4693703.0,HAMMER,Sarah,89887,United States
4693757.0,GARDINER,Steven,96929,Bahamas
4693773.0,ZARIF,Jorge,89924,Brazil
4693790.0,TINSLEY,Michael,91849,United States
4693795.0,PICHARDO,Pedro,91452,Portugal
4693795.0,PICHARDO,Pedro,89943,Cuba
4693820.0,BOLT,Usain,95237,Jamaica
4693846.0,MCINTOSH,Jennifer,95224,Great Britain
4693847.0,LIPTÁK,Jirí,91460,Czech Republic
4693850.0,WOJDAK,Wojciech,94476,Poland
4693899.0,RENGERUK,Lilian Kasait,95235,Kenya
4693960.0,WLODARCZYK,Anita,96888,Poland
4694012.0,SECK,Combé,93103,Senegal
4694032.0,COSTA,Susana,91452,Portugal
4694083.0,VOLKO,Ján,91884,Slovakia
4694087.0,OKWELOGU,Nwanneka,97539,Nigeria
4694145.0,FORBES,Damar,95237,Jamaica
4694157.0,GRASSI,Santiago,96924,Argentina
4694159.0,UGEN,Lorraine,92761,Great Britain
4694208.0,SEYFARTH,Juliane,93128,Germany
4694261.0,SHABASOV,Andrey,92343,Russia
4694297.0,BEDNAREK,Sylwester,96888,Poland
4694342.0,CHEPTEGEI,Rebecca,91575,Uganda
4694375.0,MINIBAEV,Viktor,92245,Russia
4694375.0,MINIBAEV,Viktor,195348,ROC
4694431.0,ESTÉVEZ,Maeva,94503,Andorra
4694459.0,CAO,Yifei,92331,China
4694479.0,ROP,Albert,95288,Bahrain
4694512.0,KOMULAINEN,Noora,92869,Finland
4694665.0,KAPLINA,Iuliia,195803,ROC
4694767.0,SOTERO,Alice,96379,Italy
4694777.0,ANDERSON,Timothy,94613,Australia
4694790.0,VOLLMER,Dana,95184,United States
4694831.0,SMITH,Jordy,96854,South Africa
4694866.0,ZHANG,Yiwei,96573,China
4694920.0,BENNA,Anthony,92112,France
4694933.0,PUERTA,Fabián,90471,Colombia
4694991.0,KOMISSAROV,Sergey,91523,Russia
4694991.0,KOMISSAROV,Sergey,194738,ROC
4695008.0,SUBSCHINSKI,Nora,92352,Germany
4695082.0,ELOFSSON,Felix,91754,Sweden
4695136.0,BÜHLER,Matthias,94474,Germany
4695186.0,COX,Matthew,95230,Australia
4695225.0,SABRI,Nur Dhabitah,90516,Malaysia
4695251.0,MONTANER,Concepción,95223,Spain
4695263.0,FUJIMITSU,Kenji,91841,Japan
4695375.0,LIGHTFOOT,Amanda,92032,Great Britain
4695380.0,BUDAG,Rosane,90500,Brazil
4695435.0,NOVAKOVIC,Milica,94524,Serbia
4695443.0,SCOTCH,Leungo,92017,Botswana
4695445.0,BRZOZOWSKI,Artur,96888,Poland
4695571.0,MATVEEV,Nicholas,96895,Canada
4695676.0,BROCARD,Elisa,92055,Italy
4695756.0,CONNOR,James,91751,Australia
4695789.0,DEURLOO,Bart,96969,Netherlands
4695790.0,TANG,Jialin,90487,China
4695823.0,MROZINSKI,Julia,92362,Germany
4695825.0,POELS,Wout,99397,Netherlands
4695891.0,MCGREGOR,Courtney,91974,New Zealand
4695936.0,DOLIDOVICH,Sergei,90501,Belarus
4695939.0,GORYCKA,Paula,90477,Poland
4695946.0,MEIJER,Michaela,91373,Sweden
4695953.0,BROWN,Will,95182,United States
4695963.0,GRZESZCZUK,Lukasz,96888,Poland
4696025.0,JASKOWIEC,Sylwia,91629,Poland
4696029.0,CORDON-RAGOT,Audrey,105584,France
4696102.0,DIEGO,Rodrigo,95164,Mexico
4696126.0,BINEDELL,Martin,94594,South Africa
4696129.0,HERRERA,Mayra,91589,Guatemala
4696164.0,GUERRA,Leyde,92612,Peru
4696179.0,VAN DAM,Anne,93179,Netherlands
4696238.0,SANTOS,Luguelín,91442,Dominican Republic
4696247.0,BUTRYM,Vitaliy,91581,Ukraine
4696283.0,BARTNIK,Tomasz,90517,Poland
4696294.0,FRERICHS,Courtney,91849,United States
4696303.0,BÖTTICHER,Stefan,90116,Germany
4696335.0,DENI,,92101,Indonesia
4696474.0,YONAMINE,Eri,99399,Japan
4696497.0,NAGASAKO,Yoshitaku,98031,Japan
4696508.0,ZHUK,Vitali,91502,Belarus
4696521.0,DRUMMOND,Gerald,94607,Costa Rica
4696536.0,VALENTE,Miguel,95178,Brazil
4696539.0,GRIGAR,Jakub,92299,Slovakia
4696546.0,RAMSAUER,Katharina,90490,Austria
4696561.0,TOBE,Naoto,91841,Japan
4696580.0,MARTIN,Tony,98857,Germany
4696581.0,MITCHELL,Kathryn,96375,Australia
4696591.0,LLAMES,Jorge,91458,Spain
4696621.0,ZÁVADOVÁ,Barbora,96908,Czech Republic
4696720.0,MAZUR,Nicola,95246,Poland
4696766.0,VINCENT-LAPOINTE,Laurence,96895,Canada
4696808.0,HEGI,Oliver,94608,Switzerland
4696844.0,WETZLAR,Peter,91988,Zimbabwe
4696862.0,RACINSKAS,Ronaldas,94448,Lithuania
4696918.0,POSTMA,Pieter-Jan,91584,Netherlands
4696920.0,KÜLM,Susan,92297,Estonia
4696936.0,ABAD,Nestor,96950,Spain
4697062.0,OGRODNÍKOVÁ,Nikola,91602,Czech Republic
4697071.0,BOUR,Félix,91520,France
4697103.0,NAVRESTAD,Tore,94142,Norway
4697126.0,KEBAPÇI,Erdinç,92561,Türkiye
4697173.0,PULLEN,Clive,95237,Jamaica
4697186.0,HANSEN,Andrea,92100,New Zealand
4697190.0,NEVEU,Boris,91449,France
4697198.0,CHUMAK,Dmytro,92893,Ukraine
4697392.0,FALLA,Maiken Caspersen,94487,Norway
4697395.0,KIRUI,Purity,95235,Kenya
4697434.0,TSUMBA,Tatenda,92313,Zimbabwe
4697488.0,BRAVO,Alberth,91508,Venezuela
4697508.0,VELLA,Adam,96380,Australia
4697542.0,PURNAMA,Hendra,91839,Indonesia
4697550.0,BOUGARD,Erica,91849,United States
4697554.0,TORLOPOVA,Margarita,92235,Kazakhstan
4697578.0,OJALA,Aleksi,92122,Finland
4697650.0,FLORES,Daniel,92778,Venezuela
4697670.0,WILSON,Madison,91357,Australia
4697687.0,MEIER,Christoph,92809,Liechtenstein
4697707.0,PALLITSCH,Raphael,92900,Austria
4697712.0,BOULY,Kevin,92377,France
4697753.0,RUKKE,Henrik Fagerli,101293,Norway
4697812.0,CASTIGLIONI,Arianna,91971,Italy
4697856.0,TKACHENKO,Ekaterina,201575,ROC
4697856.0,TKACHENKO,Ekaterina,170771,Olympic Athlete from Russia
4697876.0,WORTH,Taylor,92749,AUS
4697908.0,LEYHE,Stephan,93128,Germany
4698000.0,PLIHON,Pierre,92105,FRA
4698051.0,REVISHVILI,Irakli,96253,Georgia
4698075.0,CHERNOUSOV,Artem,194614,ROC
4698109.0,SARRAPIO,Patricia,95223,Spain
4698112.0,IROZURU,Abigail,92761,Great Britain
4698132.0,CHUSOVITINA,Oksana,92258,Uzbekistan
4698144.0,PUTS,Jesse,95179,Netherlands
4698148.0,RÖNNGREN,Mattias,92322,Sweden
4698221.0,GÓMEZ,Janeth,91792,Mexico
4698310.0,DANIEL,Debra,92164,Micronesia
4698373.0,ANOUSONE,Xaysa,95291,Laos
4698375.0,FRASER,Marcus,92777,Australia
4698426.0,OUHADI,Aziz,91445,Morocco
4698519.0,HUBER,Daniel,94661,Austria
4698572.0,HILL,Danielle,92224,Ireland
4698634.0,DOGUE,Patrick,91511,Germany
4698636.0,VAICIUKEVICIUTE,Živile,94493,Lithuania
4698638.0,EVANS,Neah,89899,Great Britain
4698650.0,KRASILOV,Mikhail,91386,Kazakhstan
4698656.0,AMPONSAH,Janet,95193,Ghana
4698762.0,OSAKO,Suguru,91841,Japan
4698811.0,ZHU,Menghui,91428,China
4698826.0,SCHWARZ,Viktoria,92757,Austria
4698939.0,NARRACOTT,Jaclyn,100009,Australia
4699002.0,KNIJNENBURG,Rudolf,98232,Bolivia
4699022.0,GUARAGNA RIGONAT,Francisco,95243,Argentina
4699071.0,LARKIN,Mitch,91357,Australia
4699098.0,ARIKAN,Polat Kemboi,97543,Türkiye
4699111.0,KOPECKY,Lotte,89895,Belgium
4699111.0,KOPECKY,Lotte,98863,Belgium
4699144.0,RHODE,Kimberly,95182,United States
4699197.0,DAUSER,Lukas,92884,GER
4699283.0,LIU,Yang,91858,China
4699317.0,YANG,Junxuan,91428,China
4699366.0,SGHAÏER,Mohamed,96919,Tunisia
4699485.0,KOLECZEK,Karolina,96888,Poland
4699582.0,ZHANG,Deshun,89910,China
4699585.0,CHEBET,Winny,95235,Kenya
4699634.0,CHEN,Kuei-Ru,95199,Chinese Taipei
4699637.0,KNIBB,Taylor,95777,United States
4699637.0,KNIBB,Taylor,95637,United States
4699692.0,POGGI,Giorgio,91740,Italy
4699726.0,DO NASCIMENTO,Daniel,96363,Brazil
4699729.0,SANDHU,Manavjit Singh,94600,India
4699754.0,CHIARABINI,Andrea,94640,Italy
4699775.0,BERNEK,Péter,94021,Hungary
4699830.0,MINGMOON,Witoon,91046,Thailand
4699921.0,KIMMANN,Niek,93603,Netherlands
4700111.0,BELAC,Ana,93184,Slovenia
4700143.0,GORDON,Jehue,91503,Trinidad & Tobago
4700267.0,KINDERIS,Justinas,92598,Lithuania
4700290.0,RAUHE,Ronald,91606,Germany
4700295.0,LITVINOV,David,91374,Israel
4700303.0,KING,Dominic,92761,Great Britain
4700397.0,AERENTS,Jasper,91432,Belgium
4700404.0,N'DIAYE,Amadou,92379,Senegal
4700446.0,KATOATAU,Ruben,95781,Kiribati
4700473.0,DURUNDA,Marina,93531,Azerbaijan
4700480.0,AL-BARAZI,Azad,92967,Syria
4700497.0,ZANETTI,Arthur,91777,Brazil
4700514.0,SZYMANSKI,Jan,94308,Poland
4700519.0,GRANADA,Julieta,92834,Paraguay
4700565.0,SEO,Jee Won,96836,Republic of Korea
4700615.0,WEBER,Michelle,107900,South Africa
4700692.0,MAEDA,Mahina,93498,Japan
4700706.0,WILSON,Ajee',91849,United States
4700748.0,MCCLENAGHAN,Rhys,100760,Ireland
4700766.0,DAHMANI,Kenza,95764,Algeria
4700786.0,SORRILLO,Rondel,91503,Trinidad & Tobago
4700796.0,SEITZ,Aline,91036,Switzerland
4700881.0,INGEMARSDOTTER,Ida,94446,Sweden
4700908.0,WANG,Aichen,91462,China
4700979.0,SCHOBER,Sarah,98185,Austria
4700993.0,TAIWO,Jeremy,91849,United States
4700998.0,HAWLEY,Erica,92867,Bermuda
4701007.0,WU,Yuhang,91428,China
4701042.0,BETTICHE,Amina,95764,Algeria
4701044.0,HAYDEN,Brent,91621,Canada
4701093.0,KOMATZ,Katharina,91415,Austria
4701127.0,MAGUIRE,Leona,91451,Ireland
4701160.0,JASINSKI,Daniel,94474,Germany
4701206.0,PYSMENSKA,Anna,92109,Ukraine
4701288.0,GROTTS,Howard,94014,United States
4701289.0,LEE,Woo Seok,91328,Republic of Korea
4701323.0,HANCHAROVA,Hanna,91990,Belarus
4701347.0,ROONEY,Martyn,92761,Great Britain
4701364.0,DRAZDAUSKAITE,Rasa,94493,Lithuania
4701375.0,BURGESS,Adam,90492,Great Britain
4701448.0,RAZOR,Bianca,91838,Romania
4701516.0,FONSECA,Andrey,90482,Costa Rica
4701540.0,ROMERO,Natalia,95223,Spain
4701587.0,BHULLAR,Gaganjeet,95830,India
4701602.0,MANYONGA,Luvo,91331,South Africa
4701620.0,ZANG MILAMA,Ruddy,92147,Gabon
4701641.0,DJOUHAN,Lolassonn,91520,France
4701673.0,DE VALDÉS,María,100250,Spain
4701679.0,VUONG,Thi Huyen,91424,Vietnam
4701692.0,LIASHENKO,Valentyna,92286,Georgia
4701742.0,YAMAMOTO,Ryota,95212,Japan
4701747.0,AYOUNI,Abdessalem,96919,Tunisia
4701777.0,WOLLMANN,Cecilia,94042,Bermuda
4701872.0,SCHRETZMAIR,Sanaa,94474,Germany
4701877.0,VASCONCELOS,Joana,92121,Portugal
4701906.0,ZAICHIKOV,Alexandr,95165,Kazakhstan
4701932.0,HSIEH,Hsi-En,95199,Chinese Taipei
4701940.0,LI,Yuehong,92331,China
4701975.0,CORRAL,Daniel,92220,Mexico
4701990.0,DE BUYST,Jasper,89895,Belgium
4701992.0,HOOGLAND,Jeffrey,89885,Netherlands
4702013.0,WANG,Jianan,89910,China
4702068.0,YURKOV,Yuriy,92879,Kazakhstan
4702079.0,GISIN,Marc,94036,Switzerland
4702103.0,PATERSON,Lydia,95182,United States
4702122.0,TONIATO,Andrea,91971,Italy
4702220.0,ROSSI,Jessica,91868,Italy
4702234.0,RAJPUT,Sanjeev,94600,India
4702236.0,SIEBER,Basil,97545,Switzerland
4702245.0,MORRISON,Josie,97784,Canada
4702260.0,COSTA,João,90512,Portugal
4702302.0,ESPOSITO,Max,91563,Australia
4702361.0,BARON,Alizée,92112,France
4702370.0,WIJAYA,Hanif,91839,Indonesia
4702456.0,WEGER,Svenja,92378,Germany
4702475.0,ROSANELLI,Jeffrey,98002,Italy
4702498.0,VINCENT,Bradley,92970,Mauritius
4702505.0,KANG,Geeeun,92351,Republic of Korea
4702535.0,PAGUNSAN,Juvic,98183,Philippines
4702573.0,CHUMBA,Eunice,95288,Bahrain
4702587.0,TRITSCHER,Bernhard,96382,Austria
4702607.0,GOEPPER,Nicholas,94642,United States
4702617.0,SKJØLD,Maren,91509,Norway
4702624.0,DÍAZ,Andy,91594,Italy
4702624.0,DÍAZ,Andy,89943,Cuba
4702626.0,DANIELS,Haley,94072,Canada
4702642.0,KERN,Julia,91559,United States
4702675.0,KIPROP,Jackson,91575,Uganda
4702678.0,O'CONNOR,Seamus,91875,Ireland
4702699.0,KARAP,Nezir,92048,Türkiye
4702708.0,HINRIKSDÓTTIR,Aníta,96911,Iceland
4702749.0,REUS,Julian,94474,Germany
4702761.0,LI,Lingwei,89910,China
4702792.0,EILERS,Joachim,90116,Germany
4702815.0,BARTOLETTA,Tianna,91849,United States
4702836.0,GAVIRIA,Mayra,91368,Colombia
4702905.0,NAZDROVA,Alena,92298,Belarus
4702945.0,JAUBERT,Anouck,94965,France
4702955.0,ARSOVIC,Andrea,98339,Serbia
4703000.0,WHITEHEAD,Emily,92756,Australia
4703097.0,PICON,Charline,91359,France
4703150.0,COLONIA,Nestor,96938,Philippines
4703172.0,CIGANDA,Carlota,91495,Spain
4703237.0,SERGEEVA,Nadezhda,201627,ROC
4703245.0,NUIS,Kjeld,93590,Netherlands
4703266.0,MENGA,Aleixo-Platini,94474,Germany
4703282.0,RAMÍREZ,Carlos,97795,Colombia
4703284.0,PETROV,Matvey,93663,Albania
4703303.0,CRESPO,Édgar,93380,Panama
4703338.0,MALOVICHKO,Iryna,94461,Ukraine
4703409.0,GYURTA,Dániel,94021,Hungary
4703441.0,TENTOGLOU,Miltiadis,97537,Greece
4703548.0,HANSE,Arthur,97591,POR
4703559.0,SOMMARIVA,Lorenzo,91794,Italy
4703597.0,CHASIKOS,Andreas,94085,Cyprus
4703602.0,TEMNIKOVA,Maria,194639,ROC
4703661.0,RHOADS,William,94066,United States
4703679.0,GULELAURI,Lasha,92286,Georgia
4703693.0,GIEZENDANNER,Blaise,92765,France
4703707.0,ASSEFA,Tigist,94034,Ethiopia
4703772.0,KHADARIN,Vladislav,170911,Olympic Athlete from Russia
4703772.0,KHADARIN,Vladislav,200954,ROC
4703793.0,LÓPEZ,Kevin,95223,Spain
4703818.0,YAMASAKI,Erika,89937,Australia
4703857.0,OLÁH,Barbara,91810,Hungary
4703870.0,SANTOS,Alexis,91070,Portugal
4703902.0,UJAH,Chijindu,92761,Great Britain
4703911.0,LUDWIG,Johannes,91469,Germany
4703938.0,MAYO,Carlos,95223,Spain
4703988.0,BEAMISH,Geordie,95176,New Zealand
4704006.0,NIIYA,Hitomi,91841,Japan
4704035.0,STODDART,Ashley,94466,Australia
4704118.0,FOWLER,Rickie,94484,United States
4704303.0,TUTT,Brianne,97784,Canada
4704326.0,CASETTA,Belén,94602,Argentina
4704366.0,ULBING,Daniela,91417,Austria
4704431.0,MUSTAFIN,Vladislav,93366,Uzbekistan
4704446.0,HELLNER,Marcus,94446,Sweden
4704450.0,SARNA,Angelika,96888,Poland
4704478.0,OLLIVIERRE,Corey,93160,Grenada
4704482.0,JAY,Renaud,95262,France
4704496.0,KUSHNIR,Anton,94023,Belarus
4704506.0,IM,Chae-Bin,91408,Republic of Korea
4704602.0,GRAF,David,94143,Switzerland
4704681.0,ROYLE,Aaron,91994,Australia
4704719.0,NEUMANN,Robin,95179,Netherlands
4704720.0,GARCÍA,Yordani,89943,Cuba
4704775.0,VARGAS,Daniel,93121,Mexico
4704779.0,NORDHAUG,Lars Petter,95919,Norway
4704796.0,NAVA,Horacio,93121,Mexico
4704802.0,DIDZBALIS,Aurimas,97576,Lithuania
4704870.0,FIRISUA,Sharon,92293,Solomon Islands
4704887.0,PALKIN,Stanislav,94306,Kazakhstan
4704901.0,LOPES,Cisiane,96363,Brazil
4704912.0,GASKELL,Elena,91843,Canada
4704989.0,PETIT,Emmanuel,90493,France
4704996.0,FALASCA,Lucia,95243,Argentina
4705014.0,HANSEN,Michael,91539,Denmark
4705026.0,JOSEPH,Fabiano,94593,Tanzania
4705032.0,VAN DEN KEYBUS,Luka,91355,Belgium
4705090.0,MENUET,Emilie,91520,France
4705106.0,SUHAREVS,Ritvars,91450,Latvia
4705123.0,VINDICS-TÓTH,Lili Anna,91810,Hungary
4705271.0,VARGA,Richard,95851,Slovakia
4705341.0,VOSTÉ,Mathias,94697,Belgium
4705361.0,MOHAMED TAIBI,Nur Suryani,92319,Malaysia
4705366.0,NG,Amanda,92053,Singapore
4705427.0,BÁRTA,Jan,95729,Czech Republic
4705434.0,TARNOVSKYI,Oleg,92922,Moldova
4705535.0,TUGADE-WATSON,Regine,97581,Guam
4705537.0,GRIFFITH,Georgia,96375,Australia
4705544.0,DOS SANTOS,Juliana Paula,96363,Brazil
4705548.0,HAWKINS,Callum,92761,Great Britain
4705553.0,MATTSSON,Niklas,94662,Sweden
4705574.0,FEDRONIC,Justine,91520,France
4705683.0,WATABE,Yoshito,95212,Japan
4705696.0,KOECH,Isiah Kiplangat,95235,Kenya
4705715.0,ABUKHOUSA,Mohammed,97546,Palestine
4705718.0,SULTAN,Faye,93890,Independent Olympic Athlete
4705723.0,TALLENT,Jared,96375,Australia
4705748.0,BABAR,Lalita,91760,India
4705793.0,ŠAVELSKIS,Marius,94493,Lithuania
4705806.0,IMANIRAGUHA,Eloi,93157,Rwanda
4705817.0,BIRZULE,Ketija,91447,Latvia
4705889.0,GURUNG,Sirish,98163,Nepal
4705890.0,LOWRY,Shane,91451,Ireland
4706087.0,TASEVA,Katrin,94030,Bulgaria
4706106.0,WELLS,Jackson,99966,New Zealand
4706164.0,DAHLIA,Kelsi,95184,United States
4706251.0,PETROVA,Tetiana,91353,Ukraine
4706293.0,SCHERBARTH,Tobias,94474,Germany
4706370.0,BIAN,Ka,89910,China
4706404.0,PETERS,Luisa,96317,Cook Islands
4706408.0,MEY MELIS,Karin,97543,Türkiye
4706463.0,FRANÇA,Felipe,95178,Brazil
4706481.0,BELOCIAN,Wilhem,91520,France
4706482.0,KOUMI,Sadam Suliman,91327,Sudan
4706489.0,MELANTEV,Victor,195792,ROC
4706508.0,FÖTTINGER,Michael,96382,Austria
4706514.0,WAMMES,Jeffrey,96969,Netherlands
4706523.0,LUIJTEN,Anne,91854,Netherlands
4706535.0,VILLEGAS,Camilo,92992,Colombia
4706553.0,TERVO,Krista,92122,Finland
4706568.0,VDOVINA,Daria,91639,Russia
4706642.0,MATTHEWS,Julian,95176,New Zealand
4706731.0,SMYSHLYAEV,Alexandr,170773,Olympic Athlete from Russia
4706732.0,ŠUMOVÁ,Barbora,91460,Czech Republic
4706781.0,DUSANOVA,Nadiya,91434,Uzbekistan
4706816.0,KIDA,Yumi,104352,Japan
4706914.0,KOLAŠINAC,Asmir,101446,Serbia
4706941.0,BERGER-SABBATEL,Marielle,92112,France
4707040.0,ARIZA,Oscar,91553,Venezuela
4707047.0,TACCONE,Luciano,91518,Argentina
4707075.0,SØRENSEN,Chris,95914,Denmark
4707125.0,PETUKHOVA,Ekaterina,92245,Russia
4707128.0,DIENER,Christian,92362,Germany
4707135.0,MARIN,Luca,91971,Italy
4707136.0,EMMANUEL-AHYE,Crystal,91425,Canada
4707137.0,MACEDO,Michel,91608,Brazil
4707241.0,HENRIKSEN,Eivind,94497,Norway
4707250.0,SINGH,Jagdish,94912,India
4707289.0,BARRONDO,Erick,91589,Guatemala
4707291.0,TONTERI,Roope,91852,Finland
4707336.0,WINGER,Kara,91849,United States
4707345.0,ERASMUS,Douglas,94594,South Africa
4707436.0,ROSOLSKI,Rafal,91364,Poland
4707488.0,BAPTISTE,Kelly-Ann,91503,Trinidad & Tobago
4707499.0,OTTEN,Joris,91991,Netherlands
4707512.0,LIU,Hong,89910,China
4707536.0,LI,Lu,95175,China
4707564.0,CASTRO,César,94635,Brazil
4707575.0,BERTONE,Catherine,91594,Italy
4707582.0,MIKKOLA,Monika,94488,Finland
4707585.0,KHODJAEV,Sukhrob,91434,Uzbekistan
4707609.0,HAMDY ABDELKADER,Mohamed,92077,Egypt
4707651.0,BECKLES,Kierre,90510,Barbados
4707683.0,KOCIAN,Madison,92027,United States
4707701.0,FUGLSANG,Jakob,95914,Denmark
4707823.0,WHITTEN,Tara,105592,Canada
4707936.0,KRASNOSHLYK,Anna,92109,Ukraine
4707955.0,SHI,Yuhao,89910,China
4707988.0,SANDBECH,Ståle,91372,Norway
4708005.0,SHARPE,Cassie,91843,Canada
4708017.0,HENCKELS,Jeff,93030,Luxembourg
4708025.0,GRAABAK,Jørgen,94456,Norway
4708028.0,SCARDONI,Lucia,92055,Italy
4708040.0,MALDONADO,Erwin,99641,Venezuela
4708128.0,JUNG,Ju-Mi,91620,Republic of Korea
4708164.0,GAXIOLA,Daniela,94431,Mexico
4708213.0,PHILIP,Asha,92761,Great Britain
4708214.0,FILIORIANU,Ana Luiza,92882,Romania
4708245.0,KAY,Reyon,94302,New Zealand
4708378.0,VIDES,Jorge,96363,Brazil
4708390.0,CHAPMAN-DAVIES,Rohan,91375,Australia
4708444.0,MACEK,Boštjan,96348,Slovenia
4708480.0,YORKE,Andrew,91732,Canada
4708504.0,HUBERT,Etienne,92104,France
4708532.0,VAN DIJK,Ellen,99397,Netherlands
4708539.0,TIEN,Chia Chen,95183,Chinese Taipei
4708564.0,GERASHCHENKO,Iryna,91581,Ukraine
4708573.0,LANGLAND,Hailey,92538,United States
4708627.0,GROSU,Eduard Michael,95638,Romania
4708644.0,SAHOLINIRINA,Eliane,92291,Madagascar
4708712.0,PÉREZ,Yaimé,89943,Cuba
4708768.0,ARROYO,Antonio,91571,Spain
4708799.0,QUADARELLA,Simona,91971,Italy
4708818.0,CHRISTIANSEN,Henrik,89949,Norway
4708818.0,CHRISTIANSEN,Henrik,231111,Norway
4708834.0,SMITH,Penny,96380,Australia
4708853.0,MAMMEDOV,Mergen,95292,Turkmenistan
4708931.0,KU,Bonchan,91328,Republic of Korea
4708938.0,CHENG,Fangming,90487,China
4708953.0,SZILÁGYI,Réka,91810,Hungary
4708960.0,SASSI,Khaoula,97313,Tunisia
4708970.0,SVINDAL,Aksel Lund,91509,Norway
4708988.0,ASHWOOD,Jessica,91357,Australia
4709002.0,NUUTINEN,Sanna,92869,Finland
4709032.0,VELICHKO,Yevgeniy,96968,Kazakhstan
4709052.0,WONGCHAROEN,Navaphat,96247,Thailand
4709078.0,KUF,Jan,91312,Czech Republic
4709108.0,LO,Sonia,91592,"Hong Kong, China"
4709166.0,ISENE,Ola Stunes,94497,Norway
4709174.0,DENG,Wei,92887,China
4709236.0,NEMATI,Zahra,96305,Iran
4709249.0,RODRÍGUEZ,Carolina,92376,Spain
4709251.0,LINDSTRÖM,Fredrik,91473,Sweden
4709256.0,STAEHLI,Julie-Anne,91425,Canada
4709264.0,ROTARU-KOTTMANN,Alina,91838,Romania
4709288.0,ROBERTSON,Ricky,91849,United States
4709341.0,BA MATRAF,Nooran,93159,Yemen
4709367.0,TSYKHOTSKA,Ruslana,91581,Ukraine
4709410.0,LUPU,Nataliia,91581,Ukraine
4709462.0,SATO,Ayano,92033,Japan
4709526.0,RAJKOWSKI,Patryk,91481,Poland
4709539.0,ŠÍMA,Michal,92348,Slovakia
4709573.0,LIFA,Brave,92816,Malawi
4709770.0,KATERINKA CZAKOVÁ,Mária,91884,Slovakia
4709811.0,NAKAMURA,Katsumi,95181,Japan
4709827.0,DIREZ,Clara,92765,France
4709843.0,BOURAADA,Larbi,95764,Algeria
4709865.0,BRESADOLA,Davide,90509,Italy
4709866.0,VU,Lilia,94484,United States
4709868.0,NIKOLAOU,Konstantia,94085,Cyprus
4709873.0,IZAGIRRE,Gorka,95650,Spain
4709903.0,GRICE,Thomas,96380,Australia
4709916.0,MEIER,Alina,92781,Switzerland
4709968.0,PRINCE,Danielle,92370,Australia
4709988.0,BEER,Jolyn,91640,Germany
4710020.0,DE LUCA,Riccardo,96379,Italy
4710067.0,ZHANG,Xiaonan,92896,China
4710133.0,SMITH,Kierra,91621,Canada
4710136.0,AVERINA,Arina,196277,ROC
4710140.0,MAGAZEEV,Pavel,91624,Moldova
4710189.0,NOVÁK,Michal,91603,Czech Republic
4710209.0,PEIER,Killian,92919,Switzerland
4710222.0,GARCÍA,Sergio,91495,Spain
4710224.0,KANTER,Gerd,92083,Estonia
4710251.0,SLABANJA,Manca,91525,Slovenia
4710283.0,KLOSINSKI,Sebastian,94308,Poland
4710321.0,POURSEYEDI,Mir Samad,99390,Iran
4710378.0,FILIPOVIC,Nenad,101446,Serbia
4710389.0,XU,Xiaolong,89910,China
4710411.0,PEDERSEN,Rikke Møller,91774,Denmark
4710503.0,KATNIKOVA,Ekaterina,201555,ROC
4710549.0,SHLEIKHER,Nikita,92245,Russia
4710549.0,SHLEIKHER,Nikita,195348,ROC
4710566.0,DE ARRIBA,Álvaro,95223,Spain
4710586.0,O'CONNOR,Siobhan-Marie,95254,Great Britain
4710590.0,NGUYEN,Marcel,92884,GER
4710592.0,LODADIO,Marco,94443,ITA
4710595.0,BECKERT,Patrick,97780,Germany
4710630.0,GARDNER,English,91849,United States
4710684.0,KJELDSEN,Søren,92568,Denmark
4710686.0,VANHILLE,Louise,95194,France
4710723.0,GERARD,Red,92538,United States
4710749.0,COLLINS,Kim,97542,St. Kitts & Nevis
4710760.0,ISIDRO,Pedro,91452,Portugal
4710808.0,KOBAYASHI,Yuka,94015,Japan
4710813.0,KOROSTYLOV,Pavlo,94461,Ukraine
4710816.0,THOMAS,Benjamin,96340,France
4710824.0,JACOBELLIS,Lindsey,92538,United States
4710853.0,CZERWONKA,Natalia,94308,Poland
4710932.0,MICHALIK,Aleksandra,91845,Poland
4710981.0,BEKELE,Alemu,95288,Bahrain
4711004.0,INCERTI,Anna,91594,Italy
4711058.0,LINKIEWICZ,Joanna,96888,Poland
4711062.0,SCHWAB,Corinna,94474,Germany
4711109.0,MARTIROSYAN,Sargis,92870,Austria
4711128.0,CLAUZEL,Perrine,91409,France
4711138.0,MARTINA,Churandy,91854,Netherlands
4711193.0,MCLOUGHLIN,Jack,91357,Australia
4711199.0,HANSSON,Louise,91826,Sweden
4711202.0,KELEMEN,Pavel,92729,Czech Republic
4711214.0,HOTFRID,Anastasiia,92345,Georgia
4711215.0,MELVILLE,Miranda,91849,United States
4711249.0,VLACH,Martin,91312,Czech Republic
